Id,Review,Label
52841,"I initially found the week two section very frustrating due to the absence of worded examples (real sentences) that might've appeared alongside the logic-symbols that were being defined. I would put it down to a personal fault, if it were not the case that I grasped the notation fully within minutes of finding another source of learning.",2
22776,"First noticeable thing is that the instructor doesn't convey competence very well. He lacks the practical examples to explain the principles more efficiently. The result for me was that, although he chose not to go deep, the principles weren't as clear, memorable or relevant as I think they could have been.I did learn a few useful things of course, but it was a disappointment in general.",2
26360,Setting up the development environment is sadly dated. GitHub has changed and doesn't match the videos so any information delivered doesn't help get someone up and running. Videos run way to fast when someone is working between multiple windows to accomplish tasks. Update info in videos and course would have value. Expecting people to pay to update tech skills in unrealistic in todays competive environment when you are competing against other pla,2
10223,good course and well presented by both.,2
88080,Much of the code is outdated (I'm using python 3.5). Fix this and you'll have 4 or 5 stars easy.,2
82550,"Having only video lessons is really heavy and time consuming. I'd like to have all the material in written format too so that i can come back to skim trough how some modal or tense works. Now if i wanted to recap something, i had to guess the video, and then watch it just to notice it wasn't the right one. Super difficult. Having all the material in well formatted written format, i could been able to easily skip the parts i already know. Now it wan't possible and i had to spend way too much time for simple things.Also more practices would have been nice. Now there was like three quiz questions per topic. that's not enough for proper learning. Most of the ""gamified"" practices outside coursera were good though. I encourage you to have more links outside coursera and point out material where i could deepen my knowledge about the topic.Also some times this course didn't explain differences between different ways of saying the same thing. It confused me a lot as i wasn't sure why one would say it in one way and other in some other way. If different ways of saying same things do not have any difference in meaning, nor emphasis on different things, it definitely should be mentioned too as it is also very valuable information.This course has lots of potential and the structure was good, but due to lack of good written material i can't recommend this to any of my friends :/",2
31871,Worse taught,2
35444,"Not as advanced as other Coursera courses, this course if for participants who do not have any background in international relations and diplomacy. Wish they would have made it more advanced.",2
29586,"The video lectures were good, the tests were almost a give away and the essays were an opportunity to practice what I learned from the lectures. My only BIGGEST disappointment is that the essays were evaluated by students like me. I received evaluations that doesn't tell me much or evaluations that doesn't make sense. If I only knew that this course was not an instructor supervised course, I would have been willing to pay extra money just to get a professional to assess my essay and provide me with feedback. At this point, I am disappointed that I decided to just watch the videos but skip the peer-reviewed essays and make the most of what I paid for.",2
99663,"For what you pay for, this course is not worth it. While I was able to follow the lectures, the material is very introductory and I was hoping to learn more. The lectures are really short in duration and the quizzes aren't challenging. I feel that pricing of this Specialization is purely due to the brand name of Wharton. Please improve this Specialization to encompass more depth in the course material or lower the price.",2
90963,"The lectures are too brief and do not go into details pertinent to the main theses of the course. While it is evident that each of the Roosevelts had a significant impact on their respective time in history, saying that it was a Rooseveltian century is going a bit too far. Nearly all the reforms that they initiated were countered by the end of the 20th century. Wagner-Pyser, Glass-Steagall were gutted by the end of the century and as for the UN we all know how in ineffective that has been at protecting human rights. The only thing that has lasted has been Social Security and that is under attack by a co-opted ultra-conservative Congres",2
90625,"Very important materials are explained super briefly. I would only suggest it for getting familiar with the estimation ""keywords and terminologies"" or for someone who wants to brush up his/her prior knowledge in estimation. The total session time for all 4 weeks together is only a few hours and the homeworks do not cover the session topics.",2
66724,The videos didn't work correctly (sound and subtitles). I suggest to fix the problems because it is hard to understand the content of the course if the problems reamin.,2
70,"While there is some interesting content, particuarly in the last week on design thinking, some of the course topics don't seem to hold together well, and the videos include a lot of monotonous talking heads. While this conveys the benefit of being able to listen to some of the videos without consistently watching, the interview questions asked of speakers are sometimes printed on the screen and not asked verbally. If you're not watching, you miss the questions. I would like to see this course refocused on design thinking for 3D printing, with other applications interspersed as examples rather than constituting the lion's share of the course. I believe that format would both be more engaging and do a better job of delivering skills with more opportunity for practice.",2
100309,Very easy,2
32703,"The course was very superficial, mostly with tips and hints.It's good to be aware that the option for performing the quizes and tasks were unavailable, making it hard to evaluate the experience of the course fully.",2
14499,"Very very introductory. I didn't find the tooling aspects of this course particularly helpful, but I'm not in the target audience. It's length was misleading -- I completed the work in two days easily, but I am a technologist, and already had the tools installed. If you use GitHub and RStudio, the meat of the course is only about an hour of the lecture.",2
16597,"I probably should wait to finish this course before reviewing, but I'm halfway through and have found my motivation gone--I'm finishing it just to finish it. The delivery adds nothing to the content, especially as much of it is simply the presenters reading lists also shown on screen. Class content would better serve the students as a searchable PDF. And why are there super-specific questions on quizzes about things like what specific funders require in a grant proposal? That's information that you look up when you need it, not that you quiz people on. This class is a let down.",2
79932,"Despite having high quality contents, the quantity wasn't as much as I expected. The number of videos could be a lot more.",2
10672,I'm not sure if the material presented in this course warranted a whole separate course (even if it only was one week). It probably could have been inserted in various segments of a larger data science specialization throughout the classes. Most of the topics discussed should be common knowledge to a mid-level manager of data science or even strategic marketing in general.,2
95453,"The class was a helpful intro to pandas. But it was not as much a class as it was a series of homework assignments and the student painstakingly looking things up on stackoverflow. In the end, i am positive I got the correct answers using a horrible coding method and will never see the correct solutions. There should be a little bit more handholding in order for the student to learn the concepts. Otherwise, I might just throw a class up on coursera, give the link to docs.python.org, tell the students to read it and then they will be experts at python.",2
104767,"This course seems weirdly balanced between assuming one knows very little about statistics while also assuming one is intimately familiar with statistics notation and terminology. It would probably be better if the data science track had an optional ""intro to statistics"" class that can take more time to let students familiarize themselves with the terminology, and then a separate ""ins and outs of probability testing in R"" for those already familiar. This course seems to try and bite off more than it can chew by attempting to be both at the same time.Still, the lectures are interesting and the material is important to learn / cover.",2
35616,Bias towards the American healthcare system and deathly boring. Only take this course you have to.,2
70322,"One suggestion i give to you that, please level of difficulty increase in a way that the learner not face to much thing in a single assignment. So, create assignment like that learner learn less thing but accurately. For example in this assignment you only build a relations between classes and marker on a map for only CityMarkerMap.java class and in the next module you implement LandMarker.java and so on. So, please this is my request in the future make assignments in a way that the Learner less thing but efficiently and accurately.",2
90008,"There was not the same application of programming skills as in the previous courses. Also, this course started too late after the other courses and I lost a lot of momentum in completing coursework.",2
11387,"Great idea but unprofessional design and programming.Looks like nobody double-checked it before starts to offer it, especially for money.Almost every Quiz and separate questions has programming bugs.Waiting for ver 2 ASAP.",2
3654,"Interesting things about graph algos, but I think the content should be more challengingEspecially the last two weeks, a quick quizz and a free assignment the automatically give full grade whatever the content",2
19266,This is a very unevenly paced and constructed course - not at all delivered to the standard of the previous Coursera courses I have followed. Some lectures are clear and guide the learner step by step - and then others suddenly assume a level of knowledge and sophistication that is at a significantly higher level and includes concepts that have either not been introduced or have been dealt with in minimal detail. It also ends up focusing more on music analysis than music theory - while there is a relationship between these 2 approaches I did not embark on this course to become an analyst - as a practising musician I wanted to understand more of the concepts behind what I do and hear. Very disappointed - I will now look elsewhere to satisfy my learning.,2
71743,"The actual educational aspects of the course are interesting and insightful but the requirement to grade the work of others makes this course a chore to get through. If the material wasn't so useful, I would have rated this course 1/5. If the peer review requirement did not exist, it would easily have warranted a 5/5 rating.",2
66341,"Hard getting through this course. It is probably because I don't have Adobe Lightroom software. Perhaps if I eventually get it, I will re-visit this course as the tutorials are thorough. I scored it as I did because I think the course title should have Lightroom & Pixlr in there since weeks 3 & 4 dominate those two.",2
42214,"The first and the last week propose basic, but self-explaining inputs in an uninteresting manner. Nevertheless, there are some quite good take aways. Out of the four courses of the specialization, Managing Talent is the weakest",2
94673,Poorly structured.Bloated.Discontinuous content.,2
14661,Not sure this should be a course that is charged ....on to the next one now.,2
96466,"I concur with others of a similar opinion on this course:Assignment instructions/criteria differ from the grading rubric criteria. Assignments mostly copy and paste. Referring people to the Bootstrap docs as reference defeats the purpose of an instructor. Many of the assignments required you to do things against best practices, like inserting inline styles to make your element look like the instructor's screenshot of his page.The last week's content seemed to be a slapdash mix of bits and pieces, and trying to inform people about Node modules via solving a quadratic equation seemed really strange. How about an example from the real world, like even an e-commerce application? (In the comments on this, the instructor said there wasn't time in this course to explain Node modules, but that he provided a ""clearer"" example in the Node.js course. Hunh? Why wouldn't you do a simpler example in the drive-by assignment?)Instructor consistently mispronounced words that are CENTRAL to the field, which just seemed weird and made me question his credibility. This might sound petty, but kuh-rooze-zel for the word Carousel? It would be like a fashion designer mis pronouncing tulle as tull-ee or bias as bye-ez.Just not impressed. I am glad my employer paid the tuition and not me. The only positive was it enforced a schedule and structure for me to try my hand at Bootstrap. I had already worked with Foundation.",2
66860,"I dropped on Week 5. There was just the required minimum for a MOOC. I did not find it engaging. Too bad, as I was genuinely curious of the topic.",2
100086,"Useful only to new professionals, I learned nothing new",2
24825,The course is highly theoretical. Only good for coming to know the terms that are in use in the industry and their meanings. Very little take away from a practical perspective. Some live example or a case study to be incorporated where the students can apply the principles first hand.,2
39106,I can't give more for this course 2/5,2
30330,"The class itself is quite good. However you can not submit the Module Quiz without purchasing the certificate, which is quite annoying.",2
29457,"While the topic is interesting, the materials are poor and the lectures are not particularly insightful. The slides have several mistakes and typos, which makes you doubt the whole course. The speakers are not engaging and it just looks like no effort was made in preparing this course. Additionally, the materials do not prepare you for the review, and on weeks 2 and 3 (the hardest) you don't have a chance to review the questions or correct your mistakes. The course really needs some improving!",2
38676,Very lengthy,2
52472,"a) There clearly was a huge amount of criminal behavior that contributed to the crisis. The presenters appear to approach the subject half-heartedly, and focus their energies on disproving the possibility without sufficiently examining it.b) A lot of the review questions focus on remembering facts rather than on understanding the causes and effects. For example, what is the relevance of being able to remember that job losses at the height of the crisis were of the order of 880k a month or 200k a month??c) It is obvious to anyone with even trivial financial expertise that the financial system today is weaker than it was before the crisis. The too big to fail are bigger today (by a large margin) and interest rates are too low (remember the search for yield was the motivation for the creation of the exotic securities which blew up the system). Secy Geithner's focus in week 8 comes across as a personal defence of his actions rather an objective analysis of what was done and should have been done.",2
105304,Poor presentation. Unclear points. Not a detailed walk through about the specific tool.,2
65335,Too basic.,2
94747,Definitely a very light course designed for beginners and to promote the Leiden's 3 Years International Studies Program in Safety and Security! Somewhat very disappointing to me! Useful to note the not so realistic 3 peer-reviews awaited in that course... Two of 1000 words and one of 350-550 words! Totally unbalanced!,2
90764,"Interesting course. But definitely not for beginners. With a designer background, I could never accomplish this course. I really hope Penn could offer course in such topic for beginners!",2
91376,Extremely basic,2
93455,"Too much ppt and theory, while little examples and real code",2
94529,I just realized that you have to upgrade(pay $49) in order to submit the quiz and receive the feedback. That's depressing since my purpose is to watch the video and check out what I learned so far without getting any certificate. The policy here bring huge inconvenience for people like me.,2
90329,"Hubiera sido genial que se puedan dar los exámenes, y ya el pago por el certificado aparte. - It will be really great that you can make the quizz and get your results without paying, because you will not get the verified certify.",2
47672,"it has a lot of nice information about the brain and ways of study, but this whole course is a way of procrastinating.I feel like it could have been summed up really much better into written text and finished at a much faster rate.",2
103256,"Proof reading needed, for the slides and for the quizzes. Overall, this is a low content course delivered in a rather boring and uninformative way.",2
99570,Definitely could be more systematic and clear. Sample spreadsheets could be improved in many ways and any attention to detail would do this course much good. Tests and quizzes also could benefit a lot with a revise-currently plenty of confusion with phrases and wording.,2
89933,It was an interesting first experience with Python but it seemed a little bit to easy for me actually. I have been able to complete the hole course on one free day.,2
10327,Okay course. Techniques and content are a bit too traditional.,2
104278,"I was unable to complete this course, because the course required at least two years of programming knowledge prior to enrolling. I was confident that I could learn while taking the course, but I continually failed to pass the quizzes in the second of five courses. It was very confusing and the questions were cryptic",2
63418,"We are getting basic ideas, but going through all the information structuring the ideas too quickly, with NO examples / limited examples, which is what will teach us the most. Then, we get to the quiz with questions where we have to apply real life examples to the structured learning and it's very difficult. Instead, too much time spent on videos of ""role playing"" - just spend time giving proper examples we can learn from instead of blasting through them. Furthermore, the professor is difficult to understand a lot of the time.The visuals are the best part of the course.",2
82762,"I expected more. Week 2 on streams in my opinion was a very strong week and well worth time and effort. Week 1, 2 and 3 were pretty weak in my opinion. I don't feel like I've learned much or that the exercises reflected what was being taught in the lectures. For example on week 4 the exercises do nothing with futures even though there's 6 lectures on them. Week 3 spends 3 long lectures how to build a discrete simulation application and exercises are about property checking. Course felt disjointed and not really finished. Would NOT recommend and definitely would not pay 79 USD for.",2
6516,"Sorry for my English.So many people looking forward to take this course and was very cold, robotic... full of theoretical and repetitive texts.",2
37288,"This course is way too basic, so basic it doesn't even cover some of the essential basics, like explaining what the Box Model is in CSS. The only reason I gave 2 stars is because you can still learn SOMETHING with it if you are a complete newbie, but it is very far to be reliable if you are aiming to be a professional. There is a long road to go after you finish this course, which makes me think the certificate is almost pointless and worthless.It also uses things that are generally considered a bad practice (like using DOM event attributes in the HTML). It is okay to present that to the students, but you should also mention that while they are there, it is usually not recommended to use them and explain what would be the recommended practice.I have taken courses from other sites like Codeschools, Codecademy and Treehouse and left Coursera for later because I believed that getting a certificate would require me to have some expertise, but so far I feel kind of disappointed with the Full Stack package.I am hoping it will get better with the next modules.",2
19673,"The exercises are not very interesting. The exercises initially focusses on identifying a leader who we have worked with but It should also focus on how am I as a leader, what is my level of emotional intelligence, how do I scale up basis some test etc. I lost interest in the course because it was more about seeing some one else as a leader than myself.There is a lot of research into the course yet it is too theoretical & not put in precise & interesting manner. The module needs to be shorter.",2
36617,The course contents are covered too briefly to learn anything useful. Too much breadth and insufficient depth.,2
17121,"I appreciate this course and the instructor's time, but so far I haven't really learned anything.The structure of every lesson is:""1. Here are the 5 things we're going to cover. 2. Name (not explain) those 5 things. 3. Here are the 5 things we covered""I think there's a lot of potential for this course in the long run. I would advise having a professor from Illinois who is not in the business school take this course and get their feedback. I believe the instructor is very smart and experienced in this area, so this is definitely a course that could grow into a Coursera essential.",2
99786,"The contect of some modules of this course is very light and the multichoice tests at the end insultingly easy. I would not pay for the certificate unless you need one per se.I found that modules 1 and the communications part of module 3 were useful. However, the most valuable thing I got from the course was the link to the lecture by Mike Sanders on Advanced Multi-tasking.The reference material referred to is very light - there are no reading lists and one link is to an out-of-date web page. Coursera may wish to review whether it continues offering this course.",2
104104,Dry and boring as hell.,2
2890,it is good thing to learn,2
67199,"Good course, but severely hobbled by the transition to the new platform. Many technical issues in the quizzes (such as questions not showing up, being marked incorrectly). Leaves the student feeling somewhat forgotten, which is a shame considering the brilliant material being presented.",2
99791,"The lectures were very short, the contents are too simple and general, does not have the deepness and comprehensiveness for professionals. Did not live up to expectation.",2
90405,"Reproducible research with doubt is important but videos and what it is discuss are not appealing and beyond that, what are worthen are the projects. I did not learn so much from the videos but by myself. Though, the forum is very useful.",2
65384,"I learned some things that I didn't know from this class. Compared to other classes that I have taken on Coursera, it has rather low production values.",2
9739,"Lot of typos and glitches, as well as typing in equations being really difficult",2
104263,"I did not found this course much useful. I expected more detailed examples of worldbuilding, but talks were quite vague and unspecific. ""Sit think about this, go learn about that"".",2
304,Lot of considerably complex and dry (accounting and statistics!) subject matter covered at a high level without much discussion! Quiz questions are unnecessarily complex - which (IMHO) will discourage / turn off those who are new to this subject matter in completing this course. The last week is pretty interesting though!I am taking the full business analytic course - and find that the quality and complexity of content is all over the place!! Some are way too simple and some are highly complex.,2
103821,The lectures are fairly light and there are no assignments throughout the course to reinforce the material. Mostly they just introduce a few concepts then point you at the Apple Swift documentation. They really don't go into much detail.The final assignment is good for getting your feet wet but is poorly specified.,2
94340,"Absolutely useless random un-explained list of facts and advices that is thrown to a learner without any attempt to give a systematic approach. Pure waste of time and effort. Can only be suitable to those, who already know the subject well and can use some additional facts that are randomly presented in this ""course"".",2
6600,presentation has to be better,2
14833,Sound is too quiet,2
16569,Cyber Security is miniscule in the topic. Mobility poses severe cyber security threat and syllabus is talking about MDM which is for compliance and cyber security.,2
72737,"Pace is extremely slow. The instructor writes and talks simultaneously. The words are put so slow that it puts me off too sleep at times. I love taking courses where the instructor speaks at the right pace and keeps you involved. Carlos, the co instructor. One of the perfect MOOC is Calculus One by Jim Fowler",2
66777,Very general information with too much dependance on the textbook for the course. You might as well just read the book.,2
92831,"As someone with little programming experience, this course was extremely challenging and I don't think the information taught was enough to successfully complete the course. I had to go to another online education source to teach myself R before I could do the Coursera programming assignments.",2
36022,"I am not connecting to the instructor at all. The material is well managed and organized but I am not able to really hear or understand. Further, my connection to the site is disturbing. In this and a couple of other courses, the video lectures jump around and begin in the middle of the lecture. Between these two issues, I am not having a good experience with this course. I live in the US and have graduate degrees in public health .",2
64384,"Extremely highlevel, quality of the material is significantly lower than in the previous courses.",2
104952,Taught very quickly and assumes a high degree of math fluency. Only take this if you are either very fluent in math already or have a significant amount of time to devote to understanding the material.,2
4926,"Some of the content are repetitive. The first interview sounds ""staged"". Some Korean reference (""noon sei"" or something like that ) are non-value adding.",2
7249,"A lot of the lecture material is unclear and does not fit with the content I've learned from other BI books, lectures, and experience. Additionally, the quizzes don't seem to test for real-world BI knowledge, rather they test for the ability to interpret the instructors fairly unique views on some BI topics. Furthermore, the additional readings need to be culled significantly, it looks like someone just googled BI topics and then copy and pasted the links they found. Please prioritize the additional readings highest value to lowest value and then post only the 4 to 7 reading that rank the highest. A pairwise comparison process may be useful when doing this.",2
103280,"This course started out with an ambitious goal for a MOOC in forming groups to work collaboratively on a social enterprise project. I found the level of interaction in the group forming forum underwhelming and immediately lost interest due to concerns that the level of interaction would only continue to diminish as the course went on. I still made an attempt to watch the course content, but found the instructor speaking more about what he planned to cover rather than actually covering anything of substance. Two stars for quality video production. Aside from that, I was unable to find much value.",2
103812,"A little bit too light and not really challenging. Just a quick view of the language. The teaching team does not seems really organized : just a quick view of the language, no slide, just someone who is presenting code on screen, no real support on the forum from the teaching team.",2
16023,"I was looking for a course that discusses how to think about the data and how to manipulate the data based on the questions you have. This course was more basic and didn't really focus on the many ways of visualizing the data to tell a story. The course did not discuss the pros and cons of each type of visualization (e.g., pie chart vs. line graph vs. column chart etc but of course more complex because we are using tableau) with the type of question and answers you are looking for. This type of content is what I was most interested in.",2
18416,"I really enjoyed the first two weeks. When it came to JavaScript I couldn't follow, so much information was missing and lessons were not clear anymore. I understand that the goal was to teach the most in a short time but this was not the right approach.",2
86034,"Not really engaging, most of the material looks really outdated, and the instructor has a very ""classical"" way of presenting, which does not profit from the potentialities offered by Coursera.",2
12369,not so much live examples full of theories.this has been thought in class it self.,2
93656,"The videos were helpful, but too fast. Not a lot of time is spent on any of the functions of F. Swirl helps but not a lot.",2
3171,Not well designed and the professor hard to follow...,2
6290,"Interesting topics, and some good information presented on a variety of issues for many animals and situations. However, presented info is often vague and generalized, some sections discuss very little scientific data to back up claims made, and course is generally not very rigorous or challenging.",2
104156,There is no any Discusson forums in there. It's so disappointing. I've paid for course and unable to ask questions.,2
102128,Not sure how this course is usefull.,2
29710,"I took the first class in this specialization. I liked that enough to enroll in the second class, however I did not realize that it was being taught by the same teacher. Nothing against her, she certainly taught the class and met the objectives, she just speaks too slow/articulates too precisely for me. Also, I was not aware that Coursera changed the auditing policy. As an auditor, I am no longer able to participate in the assignments or quizzes in this class. Without the ability to do the assignments and receive peer feedback, it seems pointless to continue the class. Furthermore, there was a problem with the practice exercises... You need to download an app to do the practice, which I did several times, but the lessons or assignments never worked. I sent notes to coursera about this with no reply. The low rating is primarily based on the fact that I could not do the practice assignments and that coursera took away the ability to complete assignments and take quizes.",2
104856,"Despite the pertinent content, the way the instructor gave the classes could have been way more intuitive. You'll find videos on the web that can help you with the subjects covered and do a better job explaining the concepts. Disappointing.",2
5484,"This course clearly has come ambition to cover important topics on bayesian statistics, however, probably due to time limit, the lecturers have to skim through the contents without further, sometimes necessary explanations. As a result, the lectures are difficult to follow.",2
17379,too theoretical without enough practical quiz and assignment,2
65924,"Not in-depth at all, mostly summarizes movie plots. If you're looking for a very light overview of some introductory psychological principles, this course is for you, otherwise, don't waste your time.",2
98152,"The material is compelling and the lecturer is engaging, but the course is not well prepared. The assessments are not relevant to the material covered and there are no collateral materials (e.g., downloadable slides/handouts) available to assist in learning.",2
17038,For a practice course I found that was full of theory,2
1260,The teaching quality is very average and mediocre at best.The assignments are merely implementation of lectures .The Stanford and Princeton courses on Algorithms are better courses to take for one to pursue a serious study of Algorithms.,2
16879,Very hard to follow and to understand if you don't have any mathematics background or statistic knowledge. But it is doable.,2
101924,"The informations were useful, but the videos were repetitive. This whole course had the amount of informations as one week of many others. If it was free I would have no complaints, but since it is part of a specialization, I expect more. Removing all the fat each week would have 10 minutes worth of material.Also I did not appreciate the length at which the speakers promoted their books.",2
104802,It's a very interesting topic but I had to rely on a text book to understand it! I struggled to understand the lectures and reconcile it back to the quizes.,2
75658,Material is very basic for anyone with even the smallest amount of programming experience. Very slow pace,2
38854,"Interactivity with JavaScript was too quick and short. JavaScript by nature is much more complicated than HTML5 and CSS3, and therefore I believe that it should be done in a bit more than 4 weeks, and broken down in to smaller bits of the basic info required to get a grasp on the materials. For example, the first assignment had too much in it for a beginner, and a bit more homework, in smaller bits of the code prior to the assignment could have make a huge difference for the better.",2
11812,"Not very much in depth and does not offer complete lecture notes, which are necessary for answering the quizzes...",2
16761,"Expected a lot more from the course. Also, the teaching style isn't very engaging either.",2
102055,"Very basic content, the content in this 5-week course accounts for similar volume as only one week in courses from other universities.",2
41725,"I was quite disappointed by this course, after several delays the course stated months later than originally planned. The videos are badly edited, and there did not seem to be a lot of content within this course.",2
10306,The Subtitles were bad not in sync with the words of the professor and were wrong in many cases.Delivery of lecture and Visuals of the lecture was Ok.Module 4& 5 were very confusing and not interestingThank You Professor for your time and effort,2
104973,professors caffo and leek go way too fast and are completely monotonous. the examples they use assume we know basic stats when likely most of us are a bit rusty.,2
55361,"The lecturer is very good. The course is not very insightful and on the surface. It is business oriented, it doesn't deal with interesting and challenging academic problems.",2
38265,"This is a great course if you have literally no idea what the 'Internet of Things' is, and if you find using a smartphone challenging.",2
19915,"The Virtual Machine Experiment was very difficult to implement because the instructors' format did not allowenough detailed instruction specific to each OS platform. Regardless, students did learn how to use VM-Ware to make a virtual cloud on a home network and control it via smartphone.",2
33425,If there had been a working autograder for the last final project this course would have been worth it somehow.What does that mean?- The lectures provided valuable information.- The quizzes generally made sense (in relation to the lectures).- Learning how to code wasn't really possible.Why is that?- There is only one programming assignment.- The autograder doesn't give any feedback at all why resp. where things go wrong. That's everything but good style (for software as well as for learning).- Code snippets can't be tested individually. That's very bad behavior in programming.- At the end working code that meets the teached rules is marked as wrong. You are lost without any clue.So probably you can learn something. Unfortunately you can't possibly finish the course with a feeling of success.,2
4280,"It is best to have a strong statistical background before taking this course. Lots of statistical calculations and procedures. If you don't have a strong background in statistics , there is a good chance you will get lost at some point in the course. There is no questions that the instructor of this course is an accomplished mathematician, I just found it hard to follow his lectures as he got deeper into various statistical aspects of the course.",2
93137,"I am a very frustrated learner trying to write a constructive review here. I studied the course full time to get a certificate to put in my profile. R programming is considered nearly essential skill, if not fundamental, to data analysis. So I had high hopes going into this course.Lecture videos: I cannot begin to tell you how many times I fell asleep watching the video lectures. This course is for you if you like listening to someone talking through pages and pages of copy/paste text from a command prompt. I, on the other hand, prefer learning by doing. Sadly, all the doing is clumped into the assignments (more on them later). Also, Dr. Peng makes gross burping/drooling noises in the video from time to time. I apologize if that sounded rude, but try listening to the lectures with headphones and you'll say the same. Video editing for pre-recorded videos is not rocket science.Assignments: These were the biggest frustration throughout the course. Imagine you want to learn to play the piano (and you play a little guitar now) and you go to the piano class. Your piano teacher talks your ears off with music theory for several hours and then hangs you out to dry in front of an audience in a concert hall. You protest ""But I have no clue of how to PLAY"", but your teacher says ""All the piano greats learned by fiddling around with a ""hacker"" mentality"". You ask ""Why did I pay $50 to hack on my own?""Off-lecture help: If you take the course for the same reason I did, then thank your favorite god for the moderators in the discussion forums (mentors). 1 out of the 2 stars I give belongs solely to them and the fantastic work they do. The stickied posts in the forums offer a bit of help with the assignments (not enough, but still something). And they are also active in answering questions. The other star in my review goes to ""Swirl"". You will learn way more by doing the swirl exercises than watching the lectures by a long way.In conclusion, I finished the course with nothing more than a rudimentary understanding of R despite the fine grades. Very little thought seems to have been put into the lectures. I would recommend this only if you want to show this certificate to someone. Otherwise, stay away!",2
12836,too much external references,2
14959,Barely any depth,2
94052,Not very substantive. Seems to be a marketing ploy for those on-screen more than to be anything of use to its audience.,2
5132,R labs are too tedious for people with medical or science background! we need explanations rather than trying to figure it out on our own!,2
103121,"I think the course is great - I would give it 5 stars. However, the instructor needs to develop better teaching skill. Each lesson is not clearly defined and he rambles on about aspects, which though interesting, have little or no bearing on the course objective.As well, many of the answers to the questions on the exams are not given in the lecture nor in the badly designed slides. Nor are the answers something that could be inferred from the lecture.It is a pity, because it is such an interesting topic.",2
88654,No new learning during this course. Working on the capstone project is practically optional.,2
12914,Could have utilized video lectures more. Questions on final exam did not seem to relate to materials covered in course. Course seems to just comprise 1 or 2 minute long video lectures and then direct students to vast amounts of online reading material.,2
39262,This is a very general overview of the topic but lacks depth.,2
40280,"I think the course covers pretty good range of topics and gives you a good information. I really liked the peer review assignments and I think they put pressure on you to achieve the goals and learn from them.I definitely did not like the multiple answer questions or the last assessment. The questions are not well presented and there is a clear violation of the help and error recovery heuristic for me. I also did not like the video set-up. The quality of the course material is really poor and disappointing. I would like to believe that on a UI course people would have come up with a better and more intuitive set-up. Finally, I would like to have a document in the course resources that students can download and keep that contains all the information we taught like quick reference guide. Again we can download the videos but when you are looking to fins something specific searching in 2-3 videos is not fun at all.",2
41075,Enjoyable but limited content,2
5112,The lecturer does not clearly explain the topics very well especially on the topics in Probability and Distribution. His presentation in English is honestly quite hard to understand.,2
36382,"The course seems more like a cut-and-paste version of Prof. Shiller's ""Financial Markets"" course from Yale Open Courses than a proper Coursera MOOC. While the course's content is interesting and benefits a lot from Prof. Shiller's extensive scholarship and insight, it could be improved along several ways:(i) downloadable slides giving a comprehensive overview over Prof. Shiller's key points and power point slides;(ii) a split screen with Prof. Shiller on the right and the slide on the left side (like in Metrick and Geithner's ""Global Financial Crisis"" MOOC);(iii) clearer presentation and explanation, especially concerning Mr. Redleaf, but also for Prof. Shiller (he rambles quite a bit).",2
93881,"I was really hoping to complete the data science specialization, but I have found the first couple of courses to be not very cohesive. This course in particular was ok, but lectures and application (projects and assignments) had such a wide gap between them I found that I was mostly teaching myself...",2
90218,"The material is useful, but the execution is poor. There were numerous quiz questions that I think they just had coded wrong on their end. I think they need to carefully look at the questions with the most incorrect answers and ask themselves if they've made a mistake. Also, this might be the first time they've tried making a peer-reviewed project part of the course, but they did a poor job. They made it a homework assignment for week 2, but didn't make it clear that it wasn't due until the end of the course, even though Coursera sends you emails saying it's due soon. This caused a great deal of confusion. Some of the required readings also had broken links. It's odd nobody on their end checked those the week the material was taught. They do provide a lot of useful supplemental material (though often pay-walled).",2
12285,The material was well delivered but I found it distracting to go between the video lecture and the additional material.,2
3203,There are steps that are missing at times which require you to scour for help. There are also quirks that aren't mentioned that other students have to point out. Unaddressed questions in the discussion board required escalation. Feels rushed and it's hard to learn for a beginner. Feels like you're just going through the motions and copy and pasting code.,2
17357,"This course left me with mixing feelings. I learned some new things, but overall I don't think that I got understanding of base concepts. Week 4 seems to have disproportionately more material than previous weeks, as though authors tried to Although free, this is course is also offered as a part of paid specialization, and I would be really disappointed if I'd spent money on a course like this.",2
7189,The course content was not very appealing. Explanations were not that engaging. What I really missed was the actual practical aspect where you don't work with command prompt but an much more user friendly interface that is more up to date with current standards.,2
104934,"Not beginner friendly, might be good as a refresher for grad students",2
50375,too easy,2
14963,Too short and easy.,2
3950,"This course barely touches C programming. While explanatory about the Arduino functions and structure, It should have been spread into more weeks so that it could cover more.",2
95194,"""Course"" is very self-directed. There are very few exercises, and there is minimal feedback on those exercises. No attempt is made to reinforce learned knowledge over time (e.g. spaced repetition) nor is there any definitive list for what knowledge should be gleaned from this course. Emphasis is placed on the student's teaching themselves and learning through experience with no attempt to actually understand the learning process or rest the course design on a scientific basis. Standard filler course for an empty education system.",2
